,Title,Link,Genre,Author,Description
693,Thế giới của Sophie,https://khosachonline.com/sach/the-gioi-cua-sophie,Triết Học,Jostein Gaader,"Cuốn sách đã được dịch ra hơn 50 thứ tiếng với hơn 25 triệu bản đã được bán, và được xếp hạng ""sách bán chạy nhất thế giới"" năm 1995. Phần lớn nội dung bao gồm các đoạn đối thoại giữa nhân vật chính Sophie và một người đàn ông bí ẩn tên là Alberto Knox, đan xem với các tình tiết ngày càng bí hiểm và kỳ quặc hơn. Đây vừa là một tiểu thuyết, vừa là một hướng dẫn căn bản về triết học phương Tây."
694,Dân Chủ Và Giáo Dục,https://khosachonline.com/sach/dan-chu-va-giao-duc,Triết Học,John Dewey,"Cuốn sách này là kết quả của một nỗ lực nhằm phát hiện và trình bày những quan niệm gắn liền với một xã hội dân chủ, và vận dụng các quan niệm đó vào những vấn đề của hoạt động giáo dục. Cuốn sách chỉ rõ những mục tiêu và phương pháp kiến tạo của nền giáo dục công lập xét từ quan điểm nói trên, và đưa ra đánh giá có tính phê phán các lý luận về nhận thức và sự phát triển đạo đức. Các lý luận đó đã được phát biểu trong những điều kiện xã hội trước đó song vẫn tiếp tục có hiệu lực trong những xã hội mang danh xưng dân chủ và cản trở việc thực hiện đầy đủ cái lý tưởng dân chủ. Như [nội dung] cuốn sách này sẽ dần dần bộc lộ, triết lý được trình bày ở đây gần sự trưởng thành của dân chủ với sự phát triển của phương pháp thực nghiệm trong các môn khoa học, các khái niệm về tiến hóa của khoa sinh học, và sự tái tổ chức lại nền công nghiệp, đồng thời chỉ ra những thay đổi trong nội dung và phương pháp của giáo dục do sự đòi hỏi của những phát triển đó."
695,Chống Duhring,https://khosachonline.com/sach/chong-duhring,Triết Học,Friedrich Engels,Chống Dühring (tiếng Đức: Anti-Dühring) hay tên khác là Ông Eugen Dühring đã đảo lộn khoa học (tiếng Đức: Herrn Eugen Dührings Umwälzung der Wissenschaft) là một trong những tác phẩm nổi tiếng nhất của Friedrich Engels.
696,Ba Mươi Triết Gia Tây Phương,https://khosachonline.com/sach/ba-muoi-triet-gia-tay-phuong,Triết Học,Nguyễn Ước,"Giới thiệu một cái nhìn khái quát về ba mươi Triết Gia tiêu biểu của Tây Phương: từ Socates, Plato, Descartes, Spinoza, Kant, Husserl, Marx, Heidegger, Jung, Dewey.."
697,Ðối Thoại Giữa Triết Học Và Phật Giáo,https://khosachonline.com/sach/doi-thoai-giua-triet-hoc-va-phat-giao,Triết Học,Jean Francois Revel – Matthieu Ricard,"Hai ông này vốn không xa lạ với nền văn học Pháp đương đại Toàn bộ nội dung quyển sách là việc trao đổi quan điểm giữa hai con người mà một vốn là một triết gia vô thần và người kia là một khoa học gia tầm cỡ bỗng nhiên cắt ngang sự nghiệp kha học của mình để sang Tây tạng theo học Phật giáo rồi trở thành tu sĩ và hiện là thị giả của Ðức Ðạt Lai Lạt Ma. Quyển sách đã đem lại cho độc giã một cái nhìn mới của Tây phương đối với Phật giáo trước đây vốn hoàn toàn xa lạ và hiện nay đang rất thịnh hành ở Châu Âu và Châu Mỹ. Với vốn ngoại ngữ cũng như kinh nghiệm học Phật còn rất hạn chế , bản dịch chắc chắn có rất nhiều sơ sót, rất mong các bậc tri túc trong và ngoài đạo vui lòng chỉ giáo. Thâm tạ. Bác sĩ Hồ Hữu Hưng"
698,"Siêu Hình Tình Yêu, Siêu Hình Sự Chết",https://khosachonline.com/sach/sieu-hinh-tinh-yeu-sieu-hinh-su-chet,Triết Học,Arthur Schopenhauer,"Siêu hình tình yêu, siêu hình sự chết là một tập của bộ sách Thế giới như là ý chí và biểu tượng, được xem là một kiệt tác triết học của Arthur Schopenhauer. Tác phẩm đưa ra quan điểm của Schopenhauer về hai vấn đề quan trọng nhất của con người: tình yêu và cái chết. Ông đặt ra để rồi trả lời, theo cách riêng của mình, những câu hỏi muôn đời ai cũng thắc mắc: điều gì khiến tình yêu tồn tại, sự mê đắm một nhan sắc là sao, khoái lạc ám ảnh gì đến con người, khao khát sống nhưng sao cũng có khi muốn kết thúc nó tức thì, cố gắng chiếm hữu làm gì giữa cuộc đời ngắn ngủi quá chừng…? Thú vị bởi lẽ đề cập đến những vấn đề kinh điển, thu hút bởi một lối văn chương triết học cuốn hút, Siêu hình tình yêu, siêu hình sự chết mang một nỗi bi quan chân thực về kiếp sống con người."
699,Chiều Bên Kia Cái Biết,https://khosachonline.com/sach/chieu-ben-kia-cai-biet,Triết Học,Osho,"Đây là cuốn sách duy nhất của Người mà tôi đã đọc nói về quá khứ của Người theo những lời như vậy. Người đã mô tả thời gian và mối liên quan của nó tới cả kiếp sống trước đây của Người và các biến cố trong cuộc đời hiện tại của Người. Người mô tả tiến trình chết, Trung ấm Tây Tạng, và tái sinh, không theo những lời thông thường của bàn tán và giả thuyết trí tuệ mà dưới dạng kinh nghiệm cá nhân riêng của Người, của người biết. Điều Osho có khả năng lấy các khái niệm siêu hình như vậy và giải thích chúng theo cách đơn giản mà bao quát toàn diện cũng là một trong nhiều bí ẩn của Người. Người là, như những chủ đề mà Người thảo luận trong tập sách này, bí ẩn như chính bản thân sự tồn tại vậy. Swami Anand Yogendra, B.A., Ll.B. Poona, 12/1989"
700,Cảnh Giác Lừa Đảo Thủ Đoạn Giàu Có,https://khosachonline.com/sach/canh-giac-lua-dao-thu-doan-giau-co,Tâm Lý - Kỹ Năng Sống,Trần Phú Sơn,"BỘ SÁCH CẢNH GIÁC THỦ ĐOẠN LỪA ĐẢO: Điều Khiển Hành Vi Tâm Lý Học Kinh Doanh Tài Chính Bất Động Sản Bộ Sách bao gồm 3 tập - ĐÓNG CHUNG 1 QUYỂN - Sách dịch của Alice Son.

 Bộ sách khái quát các chiêu trò lừa gạt trong kinh doanh, từng bước vạch trần bộ mặt thật và mánh khóe của bọn lừa đảo, đồng thời phân tích nguyên nhân mắc bẫy, chỉ ra bí quyết phòng tránh cho người đọc. Thiếu những kỹ năng cần thiết để phòng tránh trong kinh doanh, thương trường, tài chính, bất động sản là rất nguy hại. Hãy đọc và học những kiến thức bổ ích để bạn không rơi vào những tình trạng như vậy! Đây cũng chính là mục đích của cuốn sách này. 
"
701,Gia Tộc Morgan - Một Triều Đại Ngân Hàng Mỹ Và Sự Trỗi Dậy Của Nền Tài Chính Hiện Đại,https://khosachonline.com/sach/gia-toc-morgan-mot-trieu-dai-ngan-hang-my-va-su-troi-day-cua-nen-tai-chinh-hien-dai,Kinh Tế - Quản Lý,Ron Chernow,"“Hiểu được hai từ ‘giá trị’ đồng nghĩa với việc hiểu được ý nghĩa của thị trường.”
— Charles Dow
“Thị trường đầu cơ sinh ra trong sự ảm đạm, lớn lên bằng sự hoài nghi, phát triển nhờ sự lạc quan và chết bởi sự thỏa mãn.”
— Sir John Templeton
“Trong kinh doanh, đúng hay sai không quan trọng, quan trọng là nếu đúng sẽ có được bao nhiêu tiền và nếu sai sẽ mất bao nhiêu tiền.”
— George Soros
"
702,Thiết Kế Đường Ô Tô : Tập 2,https://khosachonline.com/sach/thiet-ke-duong-o-to-tap-2,Kiến Trúc - Xây Dựng,Dương Ngọc Hải - Nguyễn Xuân Trục,"Chương 8: Thiết kế nền đường
Chương 9: Chế độ thủy nhiệt của nền đường và các biện pháp thiết kế bảo đảm ổn định cường độ của nền đường
Chương 10: Cấu tạo áo đường
Chương 11: Tính toán cường độ (bề dầy) áo đường mềm
Chương 12: Tính toán thiết kế áo đường cứng
Chương 13: Thiết kế và tính toán hệ thống thoát nước mặt và thoát nước ngầm
Chương 14: Khảo sát thủy văn phụ vụ thiết kế nềm đường và công trình thoát nước mặt
Phần phụ lục"
703,Sử Dụng Hiệu Quả Đông Dược Trong Chăn Nuôi,https://khosachonline.com/sach/su-dung-hieu-qua-dong-duoc-trong-chan-nuoi,Nông - Lâm - Ngư,Thúy Hường,"Giới thiệu kinh nghiệm chẩn đoán nhanh bệnh gia súc gia cầm, các bài thuốc dược thảo chuyên trị và một số cây thức ăn tăng sản chăn nuôi. Thuốc từ cây cỏ không khó kiếm, dễ mua, giá lại ẻ, hiệu quả chữa bệnh tốt, chỉ cần chịu khó chế biến là sẽ đạt hiệu quả mong muốn"
704,100 cách chữa bệnh huyết áp,https://khosachonline.com/sach/100-cach-chua-benh-huyet-ap,Y Học - Sức Khỏe,Nhiều Tác Giả,"100 cách chữa bệnh huyết áp – Nhiều Tác Giả
100 cách chữa bệnh huyết áp giới thiệu tỉ mỉ bí quyết của phương pháp ăn, uống, hạ huyết áp, các điều lưu ý trong cuộc sống, liệu pháp huyệt, thể dục, phương pháp sử dụng thuốc bắc, thuốc dân gian, phương pháp sử dụng chính xác thuốc hạ huyết áp,… 
Đây là tài liệu hữu ích dùng cho những ai quan tâm về bệnh huyết áp này."
705,Sổ tay thầy thuốc thực hành,https://khosachonline.com/sach/so-tay-thay-thuoc-thuc-hanh,Y Học - Sức Khỏe,Nhiều Tác Giả,"Sổ tay thầy thuốc thực hành – Nhiều Tác Giả
Bạn muốn có tài liệu tham khảo trong khi khám bệnh? Cuốn Sổ tay thầy thuốc thực hành này sẽ đáp ứng được yêu cầu đó. Sách gồm 2 tập, đã được xuất bản tới lần thứ sáu và sửa đổi, bổ xung, chỉnh lý nhiều.
Tập 1: Gồm các chuyên khoa nội: hồi sức cấp cứu, tim mạch và lao phổi, tiêu hoá, thận, tiết niệu, máu dị ứng, cơ xương khớp, bệnh tuổi già và nhi khoa.
Tập 2: Gồm các chuyên khoa: ngoại, sản phụ khoa, mắt, tai mũi họng, răng hàm mặt, da liễu, các bệnh nhiệt đới, thần kinh, tâm thần, y học cổ truyền."
706,Món Quà Từ Hợp Đức,https://khosachonline.com/sach/mon-qua-tu-hop-duc,Tâm Lý - Kỹ Năng Sống,Nhiều Tác Giả,"Món Quà Từ Hợp Đức là tập truyện với nhiều bài viết của các tác giả: Phong Thu, Viết Linh, Quang Huy, Trần Thiên Hương hưởng ứng cuộc vận động sáng tác văn học nghệ thuật vì mầm non của Tổ quốc. 

Mời các bạn đón đọc Món Quà Từ Hợp Đức của tác giả Phong Thu & Viết Linh & Quang Huy & Trần Thiên Hương."
707,50 Việc Cần Làm Trong Khi Học Đại Học,https://khosachonline.com/sach/50-viec-can-lam-trong-khi-hoc-dai-hoc,Tâm Lý - Kỹ Năng Sống,Akihiro Nakatani,"Cuốn sách 50 việc cần làm trong khi học đại học: là những lời khuyên đến từ những trải nghiệm thực tiễn của một sinh viên ngành điện ảnh Nhật Bản.

Tuy nề nếp sinh hoạt, phong tục tập quán của xã hội Nhật có những đặc thù khác với xã hội Việt Nam chúng ta, nhưng vẫn có cái rất chung: Đã là sinh viên ai cũng muốn thực hiện khát vọng, ước mơ của mình, đạt nhiều thành quả trong học tập để mai này khi bước vào đời gặt hái được nhiều thành công.

Vì một ngày mai tốt đẹp hơn, chúng tôi xin giới thiệu đến bạn đọc, nhất là các bạn đọc trẻ tập sách nhiều suy tư và kinh nghiệm thực tiễn quý báu, thú vị này.
"
708,Hướng Dẫn Thực Hành CANSLIM Cho Người Mới Bắt Đầu,https://khosachonline.com/sach/huong-dan-thuc-hanh-canslim-cho-nguoi-moi-bat-dau,Kinh Tế - Quản Lý,Matthew Galgani,"Cuốn sách Hướng Dẫn CANSLIM Dành Cho Người Mới Bắt Đầu là sự bổ sung mới nhất dành cho cuốn sách kinh điển và bán chạy Làm Giàu Từ Chứng Khoán. Những nhà đầu tư mới bước chân vào thị trường sẽ được hướng dẫn để bắt đầu tiếp cận thị trường chứng khoán bằng phương pháp CANSLIM. Điểm hấp dẫn của cuốn sách này là những hướng dẫn tỉ mỉ, từng bước một, bao gồm các danh sách kiểm tra (checklist) để BẤT KỲ NHÀ ĐẦU TƯ NÀO cũng dễ dàng áp dụng.


Qua cuốn sách này, bạn sẽ phát hiện:
Hai quy tắc đơn giản để bảo vệ tiền bạc của mình.
Các Thói Quen Đơn Giản (Routine) và Danh Sách Kiểm Tra (Checklist) để tìm kiếm các siêu cổ phiếu tiềm năng.
Làm thế nào để nhận diện và đối phó với những thay đổi quan trọng của xu hướng thị trường.
Các video ngắn và Các Bước Hướng Dẫn Thực Hiện (Action Steps) giúp bạn nhanh chóng sử dụng những điều được học.
"
709,Bộ Luật Hình Sự,https://khosachonline.com/sach/bo-luat-hinh-su,Thư Viện Pháp Luật,Bộ Tư Pháp,"Bộ luật hình sự 2015 vừa được ban hành ngày 27/11/2015 với các quy định mới về tội phạm; những trường hợp loại trừ trách nhiệm hình sự; thời hiệu truy cứu trách nhiệm hình sự; hình phạt; các biện pháp tư pháp; quyết định hình phạt; chấp hành hình phạt; xóa án tích; pháp nhân thương mại phạm tội;...
Bộ luật hình sự 2015 gồm 3 Phần, 26 Chương, 426 Điều (thay vì Bộ Luật Hình sự 1999 gồm 2 Phần, 24 Chương, 344 Điều). Cấu trúc Bộ luật hình sự năm 2015 có nhiều thay đổi so với BLHS cũ."
